Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,month,Quarter,Shipping_days,Profit_margin
8844,CA-2014-141173,2014-11-18,2014-11-20,Second Class,JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5,0.0,16.7875,2014,11,4,2,0.2463316214233309
8845,CA-2017-156664,2017-12-18,2017-12-23,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.236,3,0.7,-6.03,2017,12,4,5,-0.7321515298688683
8846,CA-2017-156664,2017-12-18,2017-12-23,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.824,3,0.2,1.7487,2017,12,4,5,0.30025755494505496
8847,CA-2017-156664,2017-12-18,2017-12-23,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,5,0.2,29.692,2017,12,4,5,0.32148116067561716
8848,CA-2017-156664,2017-12-18,2017-12-23,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,130.112,2,0.2,13.0112,2017,12,4,5,0.09923729330648606
8849,CA-2015-140718,2015-07-02,2015-07-04,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,74.24,1,0.2,8.352,2015,7,3,2,0.11100478468899523
8850,CA-2015-140718,2015-07-02,2015-07-04,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,159.84,10,0.2,45.954,2015,7,3,2,0.2857125093260383
8851,CA-2015-140718,2015-07-02,2015-07-04,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,2,0.7,-2.3136,2015,7,3,2,-0.5944501541623844
8852,CA-2015-140718,2015-07-02,2015-07-04,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392,2,0.2,3.2872,2015,7,3,2,0.31632024634334105
8853,CA-2014-119977,2014-10-08,2014-10-13,Second Class,DN-13690,Duane Noonan,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,123.92,4,0.0,55.764,2014,10,4,5,0.4463976945244957
8854,US-2015-115343,2015-09-22,2015-09-25,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",55.6,5,0.2,6.255,2015,9,3,3,0.11051236749116607
8855,US-2015-115343,2015-09-22,2015-09-25,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247,2015,9,3,3,-0.012479805355942718
8856,CA-2017-163671,2017-12-24,2017-12-30,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Meridian,Idaho,83642,West,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,21.312,3,0.2,7.992,2017,12,4,6,0.35819290068124776
8857,CA-2017-135909,2017-10-13,2017-10-20,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,209.94,6,0.0,39.8886,2017,10,4,7,0.18909926993457854
8858,CA-2017-135909,2017-10-13,2017-10-20,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,2,0.2,-7.996,2017,10,4,7,-0.242420567547902
8859,CA-2017-135909,2017-10-13,2017-10-20,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5083.96,5,0.2,1906.485,2017,10,4,7,0.3749262531072024
8860,US-2017-114356,2017-08-20,2017-08-26,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Charlotte,North Carolina,28205,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,35.96,1,0.2,3.596,2017,8,3,6,0.0972943722943723
8861,CA-2015-125934,2015-09-11,2015-09-18,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-LA-10000414,Office Supplies,Labels,Avery 503,31.05,3,0.0,14.904,2015,9,3,7,0.4650234009360375
8862,CA-2015-125934,2015-09-11,2015-09-18,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.92,4,0.0,3.9248,2015,9,3,7,0.39564516129032257
8863,CA-2015-125934,2015-09-11,2015-09-18,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,4,0.0,96.416,2015,9,3,7,0.45781576448243116
8864,CA-2015-125934,2015-09-11,2015-09-18,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,111.04,4,0.0,29.9808,2015,9,3,7,0.26759014637629414
8865,CA-2015-125934,2015-09-11,2015-09-18,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,38.88,6,0.0,18.6624,2015,9,3,7,0.4679638916750251
8866,CA-2015-158148,2015-12-20,2015-12-26,Standard Class,JM-15865,John Murray,Consumer,United States,Arlington,Virginia,22204,South,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,3,0.0,10.881,2015,12,4,6,0.2919506305339415
8867,CA-2014-120411,2014-09-20,2014-09-23,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43,5,0.3,-70.49,2014,9,3,3,-0.14256820985781607
8868,CA-2014-120411,2014-09-20,2014-09-23,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2,0.2,3.475,2014,9,3,3,0.28671617161716173
8869,CA-2016-158260,2016-11-04,2016-11-08,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Diego,California,92037,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,686.4,2,0.2,77.22,2016,11,4,4,0.11233633983124819
8870,CA-2017-101805,2017-12-01,2017-12-06,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,15.92,5,0.2,5.373,2017,12,4,5,0.3175531914893617
8871,CA-2017-101805,2017-12-01,2017-12-06,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,70.68,12,0.0,31.0992,2017,12,4,5,0.4338616071428571
8872,CA-2017-101805,2017-12-01,2017-12-06,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0.0,5.4124,2017,12,4,5,0.009981557981705518
8873,US-2014-105137,2014-10-10,2014-10-10,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,2,0.7,-71.3958,2014,10,4,0,-0.6932034875818008
8874,US-2014-105137,2014-10-10,2014-10-10,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",18.264,2,0.7,-13.3936,2014,10,4,0,-0.695265780730897
8875,CA-2017-142489,2017-11-14,2017-11-16,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,21.99,5,0.8,-32.985,2017,11,4,2,-1.4347542409743368
8876,US-2016-141264,2016-08-13,2016-08-19,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061,Central,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,-34.758,2016,8,3,6,-0.1864939691805812
8877,US-2016-141264,2016-08-13,2016-08-19,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924,1,0.8,-153.2024,2016,8,3,6,-2.556611708163674
8878,CA-2017-126928,2017-09-17,2017-09-23,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960,East,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480.0,4,0.0,225.6,2017,9,3,6,0.469022869022869
8879,CA-2017-126928,2017-09-17,2017-09-23,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,0.0,9.534,2017,9,3,6,0.27201141226818837
8880,US-2015-107944,2015-03-23,2015-03-25,First Class,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90008,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72,11,0.0,92.5056,2015,3,1,2,0.47752219698533965
8881,US-2015-107944,2015-03-23,2015-03-25,First Class,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90008,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,3,0.0,86.3892,2015,3,1,2,0.35850603809602855
8882,CA-2016-135594,2016-06-30,2016-07-03,Second Class,AH-10120,Adrian Hane,Home Office,United States,Aurora,Illinois,60505,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7,0.2,-0.6265,2016,6,2,3,-0.012255477308294209
8883,US-2017-115252,2017-10-20,2017-10-25,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707,South,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,15.984,2,0.2,1.3986,2017,10,4,5,0.08234809232218558
8884,US-2017-115252,2017-10-20,2017-10-25,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707,South,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),14.352,3,0.2,4.485,2017,10,4,5,0.2921443460135487
8885,CA-2014-107398,2014-08-25,2014-08-30,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,6.528,4,0.7,-4.5696,2014,8,3,5,-0.6070138150903295
8886,CA-2014-107398,2014-08-25,2014-08-30,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,2.862,3,0.7,-2.2896,2014,8,3,5,-0.5928534438114966
8887,CA-2014-107398,2014-08-25,2014-08-30,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",20.856,8,0.7,-16.6848,2014,8,3,5,-0.7633967789165446
8888,CA-2014-169642,2014-07-27,2014-07-30,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",276.28,2,0.0,0.0,2014,7,3,3,0.0
8889,CA-2017-103968,2017-12-01,2017-12-07,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Stockton,California,95207,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",629.64,9,0.0,107.0388,2017,12,4,6,0.16973043257643028
8890,CA-2016-147256,2016-10-17,2016-10-21,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203,Central,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,449.97,3,0.0,220.4853,2016,10,4,4,0.48891345322305246
8891,CA-2016-147256,2016-10-17,2016-10-21,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203,Central,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59,7,0.0,751.7601,2016,10,4,4,0.3897977797250841
8892,CA-2016-162159,2016-09-16,2016-09-18,First Class,CR-12625,Corey Roper,Home Office,United States,Columbus,Georgia,31907,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",121.78,2,0.0,30.445,2016,9,3,2,0.2479638377585926
8893,CA-2015-111038,2015-12-01,2015-12-06,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,San Diego,California,92037,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2676.672,9,0.2,267.6672,2015,12,4,5,0.09996265412642026
8894,CA-2014-124723,2014-08-05,2014-08-12,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23,2,0.3,41.934,2014,8,3,7,0.08553944067070558
8895,CA-2016-167241,2016-08-15,2016-08-22,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.03,3,0.0,43.6842,2016,8,3,7,0.13955275852154747
8896,CA-2016-167241,2016-08-15,2016-08-22,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3,0.0,3.0498,2016,8,3,7,0.16102428722280884
8897,CA-2016-167241,2016-08-15,2016-08-22,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,165.6,3,0.2,10.35,2016,8,3,7,0.06212484993997599
8898,CA-2016-167241,2016-08-15,2016-08-22,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4,0.0,18.0096,2016,8,3,7,0.4675389408099688
8899,CA-2015-163237,2015-08-07,2015-08-09,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Springfield,Virginia,22153,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,3,0.0,148.491,2015,8,3,2,0.2993951247051233
8900,CA-2015-163237,2015-08-07,2015-08-09,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Springfield,Virginia,22153,South,OFF-LA-10004545,Office Supplies,Labels,Avery 50,25.06,2,0.0,11.7782,2015,8,3,2,0.4519646968534152
8901,CA-2016-150483,2016-05-31,2016-06-04,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",32.064,3,0.6,-12.8256,2016,5,2,4,-0.38790225018146623
8902,CA-2016-150483,2016-05-31,2016-06-04,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,18.496,4,0.2,6.7048,2016,5,2,4,0.3439064423471481
8903,CA-2016-150483,2016-05-31,2016-06-04,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,191.079,3,0.3,-38.2158,2016,5,2,4,-0.19895876175948438
8904,CA-2016-150483,2016-05-31,2016-06-04,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368,2,0.2,3.6288,2016,5,2,4,0.3192118226600985
8905,US-2016-126431,2016-07-01,2016-07-01,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,10009,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,30.53,1,0.0,14.0438,2016,7,3,0,0.44541071994925463
8906,US-2016-126431,2016-07-01,2016-07-01,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,10009,East,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,30.84,3,0.0,6.168,2016,7,3,0,0.19371859296482413
8907,US-2016-126431,2016-07-01,2016-07-01,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,75.06,9,0.0,33.777,2016,7,3,0,0.44408361819616093
8908,CA-2016-139934,2016-12-18,2016-12-20,First Class,AY-10555,Andy Yotov,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,66.976,7,0.2,6.6976,2016,12,4,2,0.09852889255031189
8909,CA-2015-109603,2015-01-26,2015-02-01,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Moreno Valley,California,92553,West,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,182.72,8,0.0,84.0512,2015,1,1,6,0.4574961898541258
8910,CA-2017-160661,2017-10-28,2017-11-01,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Everett,Massachusetts,2149,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,21.93,3,0.0,10.3071,2017,10,4,4,0.44950283471434804
8911,CA-2017-102610,2017-11-04,2017-11-08,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421,South,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,95.976,3,0.2,15.5961,2017,11,4,4,0.16082432766870153
8912,CA-2017-102610,2017-11-04,2017-11-08,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421,South,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,143.928,9,0.2,-32.3838,2017,11,4,4,-0.2234475049679841
8913,CA-2017-102610,2017-11-04,2017-11-08,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,2,0.7,-2.97,2017,11,4,4,-0.6507449605609115
8914,CA-2017-102610,2017-11-04,2017-11-08,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421,South,OFF-LA-10002195,Office Supplies,Labels,Avery 481,4.928,2,0.2,1.7248,2017,11,4,4,0.29095816464237517
8915,US-2016-144057,2016-05-09,2016-05-13,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",856.656,6,0.2,107.082,2016,5,2,4,0.12485425391998657
8916,US-2016-144057,2016-05-09,2016-05-13,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,4,0.8,-20.4352,2016,5,2,4,-1.4407219402143259
8917,US-2016-144057,2016-05-09,2016-05-13,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,4,0.8,-131.7168,2016,5,2,4,-2.6457657078579464
